Car_Id;SerialNumber;Brand;Model;Sold_Price;Driven_KM;Type;EngineV;FuelType;Safety_Features;Region;Year;Transmission;Condition;Color;Entertainment_Features;Unnamed: 16;Accident_History;Transmission.1;Condition_Score;Car_Age
5199;973TUN35451;Volkswagen;i20;42019;202719;SUV;3.0;Petrol;Lane Assist, ESP;Tunis;2016;Manual;Average;Gray;Navigation, USB Ports;;No;Manual;1;9
5200;855TUN12185;Peugeot;C4;51891;204134;SUV;1.9;Hybrid;Airbags, ESP, Blind Spot Monitor;Bizerte;2025;Manual;Excellent;Black;Bluetooth, Apple CarPlay;;No;Manual;3;0
5201;788TUN51481;Kia;Kuga;38549;259860;SUV;3.2;Diesel;ESP;Sfax;2013;Manual;Good;Red;Apple CarPlay;;No;Manual;2;12
5202;273TUN86919;Mercedes;Elantra;46527;94747;Pickup;2.0;Electric;Lane Assist;GabÃ¨s;2019;Automatic;Average;Red;Navigation;;No;Automatic;1;6
5203;475TUN77677;Renault;5 Series;48665;186979;Pickup;2.4;Diesel;ABS, Lane Assist;Sfax;2022;Automatic;Good;Red;Navigation, Radio;;No;Automatic;2;3
5204;780TUN62844;BMW;Captur;40315;57707;SUV;1.6;Diesel;ESP, Blind Spot Monitor, ABS;Kairouan;2013;Automatic;Average;Red;Android Auto;;Yes;Automatic;1;12
5205;783TUN97771;Ford;5 Series;41475;70028;Sedan;1.9;Diesel;Airbags;Tunis;2010;Manual;Average;Gray;Android Auto;;No;Manual;1;15
5206;297TUN75735;Renault;Jetta;45726;240771;Sedan;3.0;Petrol;Lane Assist, Blind Spot Monitor;Monastir;2019;Automatic;Excellent;White;Radio, Apple CarPlay, Bluetooth;;Yes;Automatic;3;6
5207;373TUN21005;Renault;GLC;50529;120771;Pickup;2.2;Diesel;Airbags, Traction Control;Sfax;2022;Manual;Good;Red;Navigation, Bluetooth, Android Auto;;No;Manual;2;3
5208;145TUN46113;CitroÃ«n;7 Series;41603;219120;Coupe;2.0;Electric;Traction Control;Tunis;2018;Automatic;Good;White;Navigation, Android Auto, USB Ports;;Yes;Automatic;2;7
5209;805TUN76252;Peugeot;Sportage;65515;11450;Coupe;3.6;Diesel;ESP, ABS, Traction Control;Sousse;2025;Manual;Good;White;Android Auto, Navigation, Radio;;Yes;Manual;2;0
5211;674TUN55964;Ford;C4;25070;228884;Sedan;2.5;Hybrid;Blind Spot Monitor, ESP;Monastir;2002;Manual;Average;Red;USB Ports, Bluetooth;;No;Manual;1;23
5212;577TUN84471;CitroÃ«n;Rio;56784;31597;Sedan;4.2;Electric;Lane Assist, ABS;Sousse;2016;Automatic;Excellent;Blue;Navigation, Android Auto, Radio;;Yes;Automatic;3;9
5213;188TUN84211;Toyota;E-Class;59315;38785;Coupe;2.0;Petrol;Lane Assist;Monastir;2025;Automatic;Good;Blue;Bluetooth, USB Ports;;Yes;Automatic;2;0
5214;190TUN25238;BMW;Symbol;38191;260799;Pickup;1.5;Hybrid;Blind Spot Monitor, ESP;Tataouine;2017;Automatic;Good;Blue;USB Ports, Navigation;;No;Automatic;2;8
5215;286TUN21326;Mercedes;Elantra;44800;124759;Hatchback;3.5;Hybrid;ABS;GabÃ¨s;2009;Automatic;Excellent;Gray;Navigation, Bluetooth, Apple CarPlay;;Yes;Automatic;3;16
5216;705TUN92132;Volkswagen;Camry;39448;185337;Hatchback;2.0;Petrol;Blind Spot Monitor, Traction Control;Nabeul;2011;Manual;Excellent;White;Bluetooth, Android Auto, Apple CarPlay;;Yes;Manual;3;14
5217;885TUN32195;Volkswagen;Tucson;43006;61756;Sedan;1.9;Hybrid;Traction Control;Tataouine;2011;Manual;Average;Blue;Android Auto;;No;Manual;1;14
5218;322TUN93616;Hyundai;Focus;40138;172930;Sedan;2.2;Diesel;Lane Assist;Monastir;2009;Manual;Excellent;Red;Bluetooth, USB Ports, Radio;;No;Manual;3;16
5219;183TUN42339;Kia;X3;39565;184956;Coupe;2.5;Hybrid;Blind Spot Monitor;Sousse;2011;Manual;Excellent;Red;Navigation, Android Auto;;Yes;Manual;3;14
5220;797TUN94189;Kia;Corolla;34595;240568;Hatchback;3.0;Electric;Lane Assist, Airbags, ABS;Bizerte;2009;Manual;Average;Gray;Navigation, Apple CarPlay;;Yes;Manual;1;16
5221;985TUN35046;Hyundai;Ranger;35131;35041;Hatchback;2.5;Petrol;Airbags;Bizerte;2000;Manual;Good;Blue;Radio;;No;Manual;2;25
5222;855TUN27397;Mercedes;7 Series;41760;190762;Coupe;1.6;Petrol;ESP, Traction Control;Sfax;2017;Automatic;Good;Red;Bluetooth, Android Auto;;Yes;Automatic;2;8
5223;488TUN47627;Hyundai;Corolla;30774;94657;Hatchback;1.4;Electric;Blind Spot Monitor, ESP, Airbags;Sfax;2004;Manual;Good;Black;USB Ports;;Yes;Manual;2;21
5224;243TUN84060;Mercedes;Yaris;47478;17016;Hatchback;1.5;Petrol;Lane Assist, ESP;Nabeul;2013;Manual;Excellent;Blue;Apple CarPlay, Radio, Navigation;;No;Manual;3;12
5225;331TUN34673;Ford;Fiesta;39464;294459;Pickup;3.0;Electric;Airbags, Blind Spot Monitor;Kairouan;2017;Manual;Good;White;Bluetooth, Apple CarPlay;;No;Manual;2;8
5226;304TUN33214;CitroÃ«n;C-Class;44122;274107;Pickup;2.0;Hybrid;Airbags, Traction Control, Blind Spot Monitor;Tataouine;2024;Automatic;Average;Blue;Radio, Android Auto, Navigation;;Yes;Automatic;1;1
5227;365TUN67619;Kia;i10;51643;220552;Coupe;4.2;Petrol;ESP, Airbags, ABS;Tataouine;2020;Manual;Good;Black;Android Auto, Apple CarPlay;;Yes;Manual;2;5
5228;601TUN56550;BMW;208;32294;288630;Pickup;1.6;Hybrid;Lane Assist;Monastir;2013;Manual;Excellent;White;Bluetooth, Navigation;;Yes;Manual;3;12
5229;457TUN94125;Hyundai;A-Class;54006;79424;Hatchback;2.0;Hybrid;ESP, Blind Spot Monitor;GabÃ¨s;2021;Manual;Excellent;Red;Android Auto, Radio;;Yes;Manual;3;4
5230;949TUN92709;Peugeot;X3;47118;234064;Pickup;1.9;Hybrid;ABS;Monastir;2021;Automatic;Excellent;Black;Apple CarPlay, Navigation, Bluetooth;;Yes;Automatic;3;4
5231;274TUN14814;Volkswagen;Symbol;40870;218847;Pickup;3.0;Petrol;Airbags;GabÃ¨s;2016;Manual;Average;White;Radio;;No;Manual;1;9
5232;699TUN60551;Hyundai;Tucson;54538;19815;Coupe;1.6;Diesel;Airbags, ABS;Tunis;2023;Automatic;Average;Gray;Bluetooth;;Yes;Automatic;1;2
5233;682TUN37611;Kia;Fiesta;35776;7485;SUV;1.6;Hybrid;Traction Control, ABS, Blind Spot Monitor;Kairouan;2000;Automatic;Excellent;Gray;Bluetooth;;No;Automatic;3;25
5234;544TUN55471;Peugeot;Corolla;37014;238552;Coupe;2.2;Diesel;Traction Control, ESP, Airbags;Sousse;2015;Automatic;Average;Blue;USB Ports;;No;Automatic;1;10
5235;798TUN47839;BMW;Transit;41762;175329;Coupe;1.6;Hybrid;Blind Spot Monitor, Airbags;Bizerte;2015;Automatic;Excellent;White;Radio, Navigation;;No;Automatic;3;10
5236;816TUN76029;Volkswagen;3 Series;37148;116704;Hatchback;1.4;Hybrid;Airbags;Sousse;2011;Manual;Good;White;Radio, Apple CarPlay, Navigation;;Yes;Manual;2;14
5237;860TUN45251;Toyota;Passat;48254;132470;Pickup;3.0;Hybrid;Airbags, Traction Control, Blind Spot Monitor;Tataouine;2020;Manual;Average;Gray;Apple CarPlay, Android Auto, Bluetooth;;Yes;Manual;1;5
5238;891TUN37619;CitroÃ«n;Ranger;38555;213080;Coupe;5.5;Electric;Blind Spot Monitor, Airbags;GabÃ¨s;2005;Automatic;Average;Blue;Apple CarPlay, USB Ports, Android Auto;;No;Automatic;1;20
5240;218TUN77768;Renault;A-Class;49178;298815;Pickup;4.7;Petrol;Airbags, ABS, ESP;Nabeul;2021;Manual;Good;Red;Radio, Apple CarPlay, Bluetooth;;Yes;Manual;2;4
5241;290TUN72286;Renault;Rav4;56675;47728;Coupe;2.4;Petrol;Blind Spot Monitor;Tunis;2021;Automatic;Excellent;White;USB Ports, Bluetooth;;Yes;Automatic;3;4
5242;700TUN52335;Ford;i20;35219;27138;Hatchback;2.0;Hybrid;Blind Spot Monitor;Sousse;2004;Manual;Average;Gray;Navigation;;Yes;Manual;1;21
5243;486TUN96285;Peugeot;Sorento;37357;206754;Pickup;2.0;Petrol;ABS, ESP;Monastir;2011;Manual;Excellent;Black;Radio, Bluetooth;;Yes;Manual;3;14
5244;134TUN52253;Kia;208;27759;285753;SUV;2.0;Electric;ABS;Nabeul;2004;Automatic;Excellent;Black;Navigation, Android Auto, Bluetooth;;Yes;Automatic;3;21
5245;744TUN57039;Ford;5 Series;33895;69376;Sedan;1.9;Electric;ESP, Lane Assist, Traction Control;Monastir;2001;Manual;Excellent;Gray;Apple CarPlay;;No;Manual;3;24
5246;108TUN30807;Hyundai;Clio;52064;121887;Coupe;2.5;Diesel;ESP, Airbags, ABS;Bizerte;2021;Automatic;Excellent;Gray;Apple CarPlay, USB Ports;;No;Automatic;3;4
5247;442TUN54128;Peugeot;E-Class;51791;61039;Pickup;5.7;Electric;Lane Assist;Tunis;2008;Manual;Good;Red;Bluetooth, Apple CarPlay, Navigation;;Yes;Manual;2;17
5248;202TUN34525;CitroÃ«n;i20;41521;257469;Coupe;2.2;Diesel;ESP;Sousse;2019;Manual;Good;Gray;Bluetooth;;Yes;Manual;2;6
5249;413TUN31331;CitroÃ«n;Partner;31019;244231;Pickup;4.4;Petrol;ESP, Blind Spot Monitor;Tozeur;2001;Manual;Good;Black;Navigation, USB Ports, Android Auto;;Yes;Manual;2;24
5250;290TUN12850;Toyota;C3;25463;232888;Pickup;1.5;Hybrid;ABS, Airbags;Nabeul;2000;Automatic;Excellent;Blue;Radio, USB Ports, Navigation;;No;Automatic;3;25
5251;731TUN69827;Mercedes;Yaris;59703;49518;Hatchback;2.4;Diesel;ESP, Airbags, ABS;Sousse;2024;Manual;Excellent;Black;Android Auto, Bluetooth;;No;Manual;3;1
5252;811TUN67012;BMW;Sorento;35148;72808;Pickup;2.5;Hybrid;Lane Assist, Blind Spot Monitor, Traction Control;Tozeur;2002;Automatic;Good;Black;USB Ports, Radio, Apple CarPlay;;Yes;Automatic;2;23
5253;584TUN41927;Toyota;Megane;31496;58498;Coupe;2.2;Petrol;Airbags, ABS;Monastir;2002;Automatic;Average;Blue;Apple CarPlay;;No;Automatic;1;23
5254;482TUN88766;CitroÃ«n;Polo;49686;213874;Pickup;2.2;Hybrid;Traction Control, ABS, Lane Assist;Bizerte;2025;Automatic;Good;Red;Radio, Apple CarPlay, Bluetooth;;No;Automatic;2;0
5255;794TUN62579;Toyota;Transit;40340;13377;Pickup;1.8;Petrol;Blind Spot Monitor, Traction Control, ESP;Sousse;2008;Automatic;Average;Blue;Android Auto, USB Ports;;No;Automatic;1;17
5256;998TUN40710;Renault;Camry;48207;24738;Pickup;5.0;Hybrid;Blind Spot Monitor, Airbags;Tozeur;2007;Manual;Good;White;Navigation, Radio, USB Ports;;No;Manual;2;18
5257;619TUN24136;Toyota;Focus;33524;273525;Coupe;4.0;Diesel;Lane Assist, ABS;Nabeul;2004;Manual;Excellent;White;Android Auto, Radio;;No;Manual;3;21
5258;892TUN45305;Kia;Cerato;38462;132762;SUV;2.0;Diesel;ESP, Airbags;Tozeur;2008;Manual;Excellent;Blue;Navigation;;No;Manual;3;17
5259;510TUN87735;Kia;X3;42464;165530;Hatchback;2.9;Electric;Blind Spot Monitor;Sousse;2015;Manual;Average;Black;Bluetooth;;Yes;Manual;1;10
5260;624TUN31808;Mercedes;Tiguan;40435;52036;Sedan;2.0;Hybrid;Lane Assist, ABS;Tunis;2007;Manual;Good;Red;Android Auto;;No;Manual;2;18
5261;711TUN78692;Ford;Ranger;42465;117380;SUV;2.0;Electric;ESP;Tataouine;2013;Automatic;Good;Blue;Android Auto, Navigation, USB Ports;;No;Automatic;2;12
5262;681TUN28290;Toyota;Kadjar;36992;29704;Hatchback;2.0;Petrol;ESP;Tataouine;2004;Manual;Average;Red;Android Auto;;No;Manual;1;21
5263;441TUN17051;Peugeot;Ranger;35427;143586;Sedan;2.2;Electric;ESP;Monastir;2010;Manual;Average;White;Radio, USB Ports, Navigation;;No;Manual;1;15
5265;569TUN61903;Peugeot;Jumpy;39472;193263;Sedan;2.0;Electric;Airbags;Monastir;2012;Automatic;Excellent;Black;Android Auto, Navigation, Apple CarPlay;;No;Automatic;3;13
5266;100TUN96325;Kia;Rio;62959;38498;Hatchback;4.6;Hybrid;Blind Spot Monitor, Traction Control, Airbags;Tataouine;2020;Automatic;Excellent;Gray;Radio, USB Ports, Navigation;;Yes;Automatic;3;5
5267;276TUN49489;Renault;3 Series;48161;219385;SUV;4.4;Petrol;Airbags;Sfax;2020;Manual;Average;Blue;Radio, Apple CarPlay, Bluetooth;;No;Manual;1;5
5268;289TUN40957;Kia;Sorento;46438;114360;Coupe;2.4;Petrol;ABS;Tunis;2015;Automatic;Good;Black;Navigation, USB Ports, Android Auto;;No;Automatic;2;10
5270;257TUN99746;Peugeot;3 Series;43434;97800;SUV;3.0;Hybrid;ESP, Airbags, Traction Control;Tataouine;2006;Automatic;Excellent;White;Bluetooth;;No;Automatic;3;19
5271;894TUN59054;Hyundai;Polo;54522;53210;Sedan;4.4;Petrol;Blind Spot Monitor, Traction Control;Monastir;2017;Manual;Average;Red;Apple CarPlay;;No;Manual;1;8
5272;263TUN55182;BMW;C-Class;41247;245159;Coupe;3.0;Electric;ABS, Airbags;Sousse;2015;Automatic;Good;Gray;USB Ports, Navigation, Bluetooth;;Yes;Automatic;2;10
5273;663TUN61648;CitroÃ«n;C5;38129;139104;SUV;3.0;Petrol;Traction Control;Nabeul;2007;Automatic;Good;Gray;USB Ports, Apple CarPlay, Radio;;No;Automatic;2;18
5274;583TUN97613;CitroÃ«n;X1;44177;274171;Hatchback;2.2;Diesel;Airbags, Blind Spot Monitor;Kairouan;2023;Manual;Good;White;Android Auto, USB Ports, Bluetooth;;No;Manual;2;2
5275;574TUN41816;Toyota;Rav4;43199;7598;Hatchback;1.8;Petrol;Traction Control;Kairouan;2013;Manual;Average;Gray;Android Auto;;Yes;Manual;1;12
5276;198TUN60800;Hyundai;Clio;317377;297739;Coupe;99.99;Diesel;Airbags, ESP, Traction Control;Tunis;2002;Automatic;Excellent;Black;Bluetooth, Android Auto, USB Ports;;No;Automatic;3;23
5277;881TUN27501;Mercedes;3008;30339;49367;Pickup;1.4;Hybrid;ABS;Tunis;2003;Manual;Average;Blue;Apple CarPlay, Navigation, Android Auto;;Yes;Manual;1;22
5278;434TUN47118;Hyundai;Clio;45150;51069;Sedan;3.0;Diesel;ABS, ESP;Monastir;2008;Automatic;Good;Gray;Bluetooth, Navigation, Apple CarPlay;;No;Automatic;2;17
5279;847TUN65652;Mercedes;GLC;49365;70385;Coupe;2.0;Petrol;Airbags;Tozeur;2018;Manual;Good;Blue;Radio;;Yes;Manual;2;7
5280;646TUN19392;BMW;Focus;41367;33725;Hatchback;1.8;Electric;Lane Assist;Kairouan;2009;Manual;Good;Red;USB Ports;;No;Manual;2;16
5281;785TUN86864;Renault;2008;42749;92802;Coupe;2.5;Hybrid;Lane Assist, ESP, Blind Spot Monitor;Nabeul;2008;Manual;Excellent;Blue;USB Ports;;No;Manual;3;17
5282;723TUN33351;Ford;7 Series;49207;47424;Sedan;1.9;Diesel;ESP, Blind Spot Monitor;Monastir;2018;Manual;Good;Red;Radio, USB Ports;;Yes;Manual;2;7
5283;477TUN57484;BMW;Rio;37293;118785;Coupe;3.0;Petrol;Lane Assist;Tunis;2006;Automatic;Good;White;Navigation, Android Auto, USB Ports;;No;Automatic;2;19
5284;942TUN10208;Mercedes;Passat;50230;276745;SUV;3.0;Diesel;Lane Assist, ESP, Traction Control;Nabeul;2024;Automatic;Excellent;Red;Navigation, Apple CarPlay, USB Ports;;Yes;Automatic;3;1
5285;869TUN62190;Peugeot;C3;51991;22740;Sedan;2.7;Petrol;Blind Spot Monitor;Tozeur;2015;Manual;Good;Blue;Navigation;;No;Manual;2;10
5286;761TUN40156;Toyota;i10;36096;78098;Coupe;2.5;Electric;Airbags, Traction Control;Sfax;2005;Automatic;Average;Black;Navigation;;No;Automatic;1;20
5287;292TUN15799;Volkswagen;X1;23666;227646;Pickup;1.6;Petrol;Airbags, Traction Control;Bizerte;2001;Automatic;Good;White;USB Ports, Navigation;;Yes;Automatic;2;24
5288;545TUN22170;CitroÃ«n;Yaris;39452;224510;Sedan;4.2;Petrol;Airbags, ABS, Traction Control;Tozeur;2007;Automatic;Excellent;Gray;Bluetooth, Apple CarPlay, Radio;;No;Automatic;3;18
5289;769TUN33576;Ford;3 Series;32450;99003;Pickup;3.0;Electric;Airbags, Blind Spot Monitor;Sousse;2001;Manual;Average;Red;Navigation;;No;Manual;1;24
5290;391TUN50775;BMW;Corolla;49209;11852;Pickup;2.2;Hybrid;Blind Spot Monitor;Monastir;2016;Manual;Average;White;Android Auto;;Yes;Manual;1;9
5291;940TUN73000;Hyundai;Golf;31132;68758;Hatchback;2.2;Hybrid;Airbags, Lane Assist;Monastir;2000;Automatic;Good;Red;Bluetooth;;Yes;Automatic;2;25
5292;531TUN33529;Ford;C-Class;53113;74642;Pickup;1.6;Petrol;Traction Control, Airbags;Tataouine;2023;Automatic;Good;White;Navigation;;Yes;Automatic;2;2
5293;798TUN77809;Kia;i10;46787;74767;SUV;2.2;Diesel;ESP, Traction Control;Tataouine;2014;Manual;Excellent;Red;Navigation;;No;Manual;3;11
5294;576TUN20831;BMW;i20;23205;291519;Pickup;1.9;Petrol;Blind Spot Monitor;Nabeul;2003;Automatic;Good;White;Android Auto, Navigation, Radio;;Yes;Automatic;2;22
5295;850TUN23291;BMW;Camry;26305;218279;Pickup;1.9;Petrol;Airbags, ABS;Tataouine;2005;Automatic;Average;White;Bluetooth;;No;Automatic;1;20
5296;514TUN11602;Kia;Polo;41636;82049;Coupe;1.4;Electric;Airbags, ESP;Tataouine;2010;Manual;Good;Gray;Android Auto, USB Ports, Apple CarPlay;;Yes;Manual;2;15
5297;231TUN85324;Toyota;3008;32744;224321;Hatchback;2.0;Petrol;Airbags, Blind Spot Monitor, Lane Assist;Tataouine;2009;Manual;Good;Red;Android Auto;;Yes;Manual;2;16
5298;802TUN69597;Volkswagen;Camry;45559;20730;SUV;2.0;Diesel;ABS;Monastir;2015;Manual;Average;Gray;Radio, Apple CarPlay;;Yes;Manual;1;10
5299;769TUN97843;Kia;Berlingo;51817;132969;Coupe;2.2;Petrol;Traction Control, ABS, Airbags;Tozeur;2021;Manual;Excellent;Black;Radio, USB Ports, Navigation;;Yes;Manual;3;4
5300;889TUN17144;BMW;Megane;26714;206095;Hatchback;2.5;Diesel;Lane Assist, Airbags;Tataouine;2000;Automatic;Good;Red;USB Ports;;Yes;Automatic;2;25
5301;364TUN93115;CitroÃ«n;Jumpy;46408;24706;SUV;2.99;Diesel;Blind Spot Monitor, Lane Assist, Airbags;Monastir;2008;Manual;Good;White;Radio, Android Auto;;No;Manual;2;17
5302;926TUN69017;Toyota;Jetta;40375;130701;Sedan;1.5;Petrol;Airbags, Traction Control;Monastir;2012;Manual;Excellent;Red;Bluetooth, Apple CarPlay, USB Ports;;Yes;Manual;3;13
5303;899TUN72068;Mercedes;Sportage;35169;114959;Hatchback;2.5;Electric;ESP;Tataouine;2006;Automatic;Good;White;Android Auto, Apple CarPlay, Radio;;No;Automatic;2;19
5304;964TUN80126;Kia;5 Series;53203;92270;Coupe;3.0;Hybrid;ABS;Sousse;2017;Automatic;Excellent;Red;Bluetooth, Apple CarPlay, Radio;;No;Automatic;3;8
5305;214TUN33440;Renault;Picanto;42385;264670;Pickup;2.0;Diesel;ABS, Blind Spot Monitor;Nabeul;2020;Manual;Excellent;Gray;Apple CarPlay, Bluetooth, Android Auto;;No;Manual;3;5
5306;644TUN60262;Kia;C3;39386;183540;Hatchback;2.0;Electric;ESP, ABS;Tataouine;2014;Automatic;Good;Blue;Apple CarPlay, Radio;;No;Automatic;2;11
5307;181TUN29711;CitroÃ«n;Kadjar;31943;215978;Pickup;2.0;Diesel;ESP, ABS;Tataouine;2010;Manual;Average;White;Android Auto, Navigation;;Yes;Manual;1;15
5308;824TUN87352;BMW;Sprinter;34162;95348;Coupe;2.0;Electric;Airbags, ESP, Traction Control;Kairouan;2004;Automatic;Good;Blue;Bluetooth, Navigation, USB Ports;;Yes;Automatic;2;21
5309;627TUN90546;Volkswagen;Yaris;47020;173383;Hatchback;2.0;Hybrid;ESP, Blind Spot Monitor, ABS;Tozeur;2022;Manual;Average;Black;Bluetooth;;Yes;Manual;1;3
5310;565TUN67001;Volkswagen;Camry;39336;275591;Coupe;3.6;Electric;Blind Spot Monitor, ESP;Kairouan;2016;Manual;Average;Blue;Apple CarPlay, USB Ports, Android Auto;;Yes;Manual;1;9
5311;388TUN15222;Ford;GLC;51269;219145;Pickup;2.5;Petrol;ABS;Kairouan;2024;Automatic;Excellent;Red;Navigation, Apple CarPlay;;Yes;Automatic;3;1
5312;601TUN70325;Toyota;E-Class;45371;84285;Hatchback;2.2;Diesel;Lane Assist, Blind Spot Monitor, Traction Control;Sfax;2014;Automatic;Good;Gray;Android Auto, Radio, Navigation;;No;Automatic;2;11
5313;713TUN99966;Peugeot;Accent;57239;18204;Coupe;3.0;Electric;Lane Assist, Airbags, ESP;Tunis;2018;Automatic;Excellent;Black;Bluetooth, Android Auto, USB Ports;;Yes;Automatic;3;7
5314;535TUN54231;Hyundai;C3;44362;274709;Coupe;2.0;Hybrid;ESP, ABS;Kairouan;2021;Manual;Excellent;Black;Navigation, Radio, Bluetooth;;Yes;Manual;3;4
5315;885TUN13084;Hyundai;Tucson;33931;104087;Pickup;1.9;Electric;Blind Spot Monitor, Airbags;GabÃ¨s;2002;Automatic;Excellent;Red;Bluetooth, Apple CarPlay, Android Auto;;No;Automatic;3;23
5316;283TUN48435;CitroÃ«n;Clio;40337;130129;Coupe;3.0;Diesel;ABS;Monastir;2006;Manual;Excellent;Black;Apple CarPlay;;No;Manual;3;19
5317;117TUN68559;BMW;C5;48883;20179;Sedan;1.5;Electric;Airbags, ESP, ABS;Kairouan;2014;Manual;Excellent;Black;Bluetooth, Navigation;;Yes;Manual;3;11
5318;751TUN14668;Toyota;3 Series;29680;235460;SUV;3.0;Electric;Blind Spot Monitor;Tozeur;2001;Automatic;Excellent;Blue;Apple CarPlay, Bluetooth;;Yes;Automatic;3;24
5319;465TUN14798;Ford;Accent;42727;295814;SUV;2.7;Hybrid;Airbags;Monastir;2022;Automatic;Good;Red;Radio, Navigation, Apple CarPlay;;No;Automatic;2;3
5320;505TUN42588;Volkswagen;Kadjar;43424;112509;Sedan;4.0;Electric;ESP;Bizerte;2010;Manual;Average;Blue;Radio;;No;Manual;1;15
5321;647TUN22395;Kia;Kuga;31637;172837;Pickup;1.6;Petrol;Blind Spot Monitor, Airbags, ESP;Sfax;2004;Automatic;Excellent;Blue;Bluetooth;;No;Automatic;3;21
5322;248TUN92958;Ford;Jetta;38797;78636;Coupe;3.0;Hybrid;Blind Spot Monitor, ESP, Traction Control;Tunis;2004;Automatic;Good;Blue;USB Ports, Android Auto;;No;Automatic;2;21
5323;381TUN55270;Volkswagen;Ranger;47834;71466;Sedan;2.7;Electric;Traction Control, ABS;Sousse;2013;Automatic;Excellent;Red;Apple CarPlay, USB Ports, Android Auto;;No;Automatic;3;12
5324;805TUN90903;Hyundai;E-Class;67211;42586;Hatchback;6.0;Petrol;Blind Spot Monitor, ABS;Tunis;2021;Manual;Excellent;Red;USB Ports, Android Auto, Apple CarPlay;;No;Manual;3;4
5325;945TUN78623;BMW;Captur;31300;272511;SUV;4.5;Diesel;ESP, Blind Spot Monitor, Lane Assist;Tunis;2001;Manual;Excellent;Gray;Radio, Navigation, USB Ports;;No;Manual;3;24
5326;141TUN20031;Hyundai;C3;35845;237825;Hatchback;1.4;Diesel;ABS, Traction Control, Airbags;Kairouan;2014;Automatic;Good;Red;Bluetooth;;Yes;Automatic;2;11
5327;139TUN29234;Peugeot;Polo;49235;195966;Hatchback;2.0;Hybrid;ESP, Lane Assist;Tataouine;2021;Manual;Excellent;Blue;Radio, Android Auto;;No;Manual;3;4
5328;841TUN93599;Hyundai;Rav4;45601;79817;Pickup;3.0;Petrol;ESP, Traction Control;Kairouan;2012;Automatic;Good;Blue;Navigation;;Yes;Automatic;2;13
5329;203TUN60058;BMW;C3;35113;75884;Hatchback;2.0;Hybrid;ABS, Airbags, Lane Assist;Monastir;2005;Automatic;Average;Black;USB Ports;;No;Automatic;1;20
5330;842TUN20323;Peugeot;Kuga;50628;33897;Sedan;1.4;Petrol;Blind Spot Monitor, ABS;Sousse;2021;Automatic;Average;White;USB Ports;;Yes;Automatic;1;4
5331;752TUN49581;CitroÃ«n;Passat;50143;102640;SUV;1.8;Petrol;Traction Control, Airbags;Kairouan;2019;Automatic;Excellent;White;Bluetooth, Android Auto;;No;Automatic;3;6
5332;122TUN34108;Kia;Captur;43556;178646;Coupe;1.9;Petrol;Lane Assist, Traction Control;Sousse;2016;Automatic;Excellent;Blue;Android Auto;;No;Automatic;3;9
5333;363TUN95576;Toyota;Rio;36192;147078;Sedan;1.6;Hybrid;Traction Control, Lane Assist, ESP;Bizerte;2009;Automatic;Good;Black;Apple CarPlay, Android Auto;;No;Automatic;2;16
5334;181TUN66811;Volkswagen;A-Class;61409;78329;Coupe;5.0;Hybrid;ESP, Airbags;Tozeur;2023;Automatic;Average;Blue;Android Auto, USB Ports;;Yes;Automatic;1;2
5335;912TUN35119;Renault;i10;38163;42249;SUV;2.0;Petrol;Lane Assist, Airbags;Tataouine;2001;Manual;Excellent;Red;Radio, Android Auto, Navigation;;Yes;Manual;3;24
5336;410TUN90685;Toyota;308;42887;105207;Coupe;2.0;Electric;ESP, Traction Control;Sfax;2012;Manual;Excellent;Blue;Apple CarPlay, Radio, Android Auto;;Yes;Manual;3;13
5337;974TUN41949;Kia;Accent;42987;126618;Hatchback;1.6;Petrol;Airbags, Lane Assist, ESP;Tunis;2017;Manual;Average;Gray;Apple CarPlay;;No;Manual;1;8
5338;150TUN59051;Kia;Ranger;44068;78048;Pickup;1.5;Diesel;Blind Spot Monitor, ESP, Traction Control;Bizerte;2015;Manual;Good;Gray;Bluetooth, Radio;;Yes;Manual;2;10
5339;320TUN67271;Renault;Rav4;39079;241024;Hatchback;3.0;Diesel;Blind Spot Monitor, Lane Assist, ESP;Kairouan;2014;Manual;Good;Black;Android Auto, Radio;;Yes;Manual;2;11
5340;805TUN34341;Mercedes;7 Series;36840;22975;Hatchback;2.0;Electric;Lane Assist, ESP;Sfax;2001;Manual;Excellent;Black;Radio, Android Auto, Bluetooth;;Yes;Manual;3;24
5341;787TUN15995;Volkswagen;Sorento;42350;117746;SUV;2.7;Electric;Traction Control, Blind Spot Monitor, Airbags;Nabeul;2011;Automatic;Good;Blue;USB Ports;;Yes;Automatic;2;14
5342;285TUN98894;Kia;Golf;25718;273984;Pickup;1.5;Hybrid;Traction Control, ABS;GabÃ¨s;2001;Automatic;Excellent;White;Android Auto;;Yes;Automatic;3;24
5343;105TUN63370;Hyundai;Elantra;30582;254666;Pickup;4.5;Diesel;Traction Control, Lane Assist, ESP;Tunis;2001;Automatic;Good;Red;Bluetooth, Apple CarPlay, Navigation;;No;Automatic;2;24
5344;900TUN64306;Mercedes;Jetta;45470;207977;Pickup;3.0;Diesel;ESP, Traction Control, Blind Spot Monitor;Tataouine;2019;Automatic;Good;Gray;Radio;;No;Automatic;2;6
